Function,sup1,sup2,sup3,sup4,sup5,salary,gender,disabled,race,yearsInPosition,yearsInProfession,age,cred1,cred2,highestDegree,inst1,inst2,inst3,inst4,inst5,instBudget,City,State,Zip,country,Category,instSize,instType
position15,0,0,1,15,0,44000,Man,FALSE,Caucasian,1,6,33,FALSE,FALSE,Master's Degree,51,2,14,700,17,NA,Columbus,OH,43210,United States,one,56387,Public Institution
position15,3,0,0,50,0,61615,Woman,FALSE,Caucasian,3,10,36,FALSE,FALSE,Master's Degree,51,2,14,700,17,NA,Columbus,OH,43210,United States,one,56387,Public Institution
position15,0,0,0,15,0,40800,Man,FALSE,Caucasian,2,4,27,FALSE,FALSE,Master's Degree,51,2,14,700,17,NA,Columbus,OH,43210,United States,one,56387,Public Institution
position15,0,0,0,15,0,40000,Man,FALSE,African American,1,8,35,FALSE,FALSE,Master's Degree,51,2,14,700,17,NA,Columbus,OH,43210,United States,one,56387,Public Institution
position15,0,0,0,15,0,41813,Man,FALSE,African American,3,7,31,FALSE,FALSE,Master's Degree,51,2,14,700,17,NA,Columbus,OH,43210,United States,one,56387,Public Institution
position25,0,0,0,0,0,40060,Man,FALSE,Caucasian,10,10,39,FALSE,FALSE,No College Degree,51,2,14,700,17,NA,Columbus,OH,43210,United States,one,56387,Public Institution
position25,0,0,0,0,0,39797,Man,FALSE,African American,9,9,42,FALSE,FALSE,No College Degree,51,2,14,700,17,NA,Columbus,OH,43210,United States,one,56387,Public Institution
position25,0,0,0,0,0,38334,Man,FALSE,Caucasian,4,4,50,FALSE,FALSE,No College Degree,51,2,14,700,17,NA,Columbus,OH,43210,United States,one,56387,Public Institution
position4,9,0,2,150,15,85514,Man,FALSE,Caucasian,3,8,39,FALSE,FALSE,Master's Degree,51,2,14,700,17,NA,Columbus,OH,43210,United States,one,56387,Public Institution
position4,0,0,0,35,0,36540,Man,FALSE,Caucasian,2,2,24,FALSE,FALSE,Bachelor's Degree,51,2,14,700,17,NA,Columbus,OH,43210,United States,one,56387,Public Institution
position4,0,0,1,25,0,55250,Man,FALSE,Caucasian,4,10,40,FALSE,FALSE,Master's Degree,51,2,14,700,17,NA,Columbus,OH,43210,United States,one,56387,Public Institution
position4,0,0,1,25,0,50853,Man,FALSE,Caucasian,8,8,51,FALSE,FALSE,Master's Degree,51,2,14,700,17,NA,Columbus,OH,43210,United States,one,56387,Public Institution
position4,0,0,0,100,0,50241,Man,FALSE,Caucasian,3,3,43,FALSE,FALSE,Master's Degree,51,2,14,700,17,NA,Columbus,OH,43210,United States,one,56387,Public Institution
position4,3,0,0,25,0,69716,Woman,FALSE,Caucasian,11,11,38,FALSE,FALSE,Master's Degree,51,2,14,700,17,NA,Columbus,OH,43210,United States,one,56387,Public Institution
position4,1,0,0,15,5,72358,Man,FALSE,Caucasian,5,5,38,FALSE,FALSE,Master's Degree,51,2,14,700,17,NA,Columbus,OH,43210,United States,one,56387,Public Institution
position4,1,0,0,15,2,67670,Man,FALSE,Caucasian,1,1,31,FALSE,FALSE,Master's Degree,51,2,14,700,17,NA,Columbus,OH,43210,United States,one,56387,Public Institution
position4,0,0,0,0,0,39520,Woman,FALSE,Caucasian,4,4,39,FALSE,FALSE,Bachelor's Degree,51,2,14,700,17,NA,Columbus,OH,43210,United States,one,56387,Public Institution
position10,5,0,0,0,0,88205,Woman,FALSE,Caucasian,5,5,35,FALSE,FALSE,Master's Degree,51,2,14,700,17,NA,Columbus,OH,43210,United States,one,56387,Public Institution
position10,0,0,0,0,0,46698,Woman,FALSE,Caucasian,6,2,32,FALSE,FALSE,Master's Degree,51,2,14,700,17,NA,Columbus,OH,43210,United States,one,56387,Public Institution
position10,1,0,0,0,0,51489,Woman,FALSE,Caucasian,4,4,29,FALSE,FALSE,Master's Degree,51,2,14,700,17,NA,Columbus,OH,43210,United States,one,56387,Public Institution
position10,0,0,0,0,0,38000,Woman,FALSE,Caucasian,1,1,27,FALSE,FALSE,Bachelor's Degree,51,2,14,700,17,NA,Columbus,OH,43210,United States,one,56387,Public Institution
position10,0,0,0,0,0,58136,Woman,FALSE,Caucasian,22,22,52,FALSE,FALSE,Master's Degree,51,2,14,700,17,NA,Columbus,OH,43210,United States,one,56387,Public Institution
position10,0,0,0,0,0,55487,Man,FALSE,Caucasian,4,4,36,FALSE,FALSE,Master's Degree,51,2,14,700,17,NA,Columbus,OH,43210,United States,one,56387,Public Institution
position25,4,0,0,0,0,61284,Man,FALSE,Caucasian,10,10,56,FALSE,FALSE,No College Degree,51,2,14,700,17,NA,Columbus,OH,43210,United States,one,56387,Public Institution
position25,0,0,0,0,0,43992,Man,FALSE,Caucasian,9,9,44,FALSE,FALSE,Bachelor's Degree,51,2,14,700,17,NA,Columbus,OH,43210,United States,one,56387,Public Institution
position1,14,2,14,669,25,93500,Man,FALSE,Caucasian,1,13,34,FALSE,FALSE,Master's Degree,14,2,14,669,25,6087818,Athens,OH,45701,United States,one,27402,Public Institution
position3,4,0,6,210,15,63063,Man,FALSE,Caucasian,1,5,33,FALSE,FALSE,Master's Degree,14,2,14,669,25,6087818,Athens,OH,45701,United States,one,27402,Public Institution
position3,4,0,5,459,10,72914,Man,FALSE,Caucasian,20,30,50,FALSE,FALSE,Master's Degree,14,2,14,669,25,6087818,Athens,OH,45701,United States,one,27402,Public Institution
position3,1,0,3,10,0,58740,Woman,FALSE,Caucasian,18,28,61,FALSE,FALSE,Associate's Degree,14,2,14,669,25,6087818,Athens,OH,45701,United States,one,27402,Public Institution
position15,1,2,0,150,5,36473,Woman,FALSE,Caucasian,2,5,29,FALSE,FALSE,Master's Degree,14,2,14,669,25,6087818,Athens,OH,45701,United States,one,27402,Public Institution
position4,0,0,2,75,3,40433,Man,FALSE,Caucasian,13,27,45,FALSE,FALSE,Master's Degree,14,2,14,669,25,6087818,Athens,OH,45701,United States,one,27402,Public Institution
position15,1,0,3,90,0,41307,Man,FALSE,Caucasian,4,4,36,FALSE,FALSE,Bachelor's Degree,14,2,14,669,25,6087818,Athens,OH,45701,United States,one,27402,Public Institution
position15,0,0,0,102,2,37384,Man,FALSE,Caucasian,3,7,27,FALSE,FALSE,Bachelor's Degree,14,2,14,669,25,6087818,Athens,OH,45701,United States,one,27402,Public Institution
position15,0,0,0,62,0,41350,Woman,FALSE,Caucasian,1,5,25,FALSE,FALSE,Master's Degree,14,2,14,669,25,6087818,Athens,OH,45701,United States,one,27402,Public Institution
position6,0,0,2,56,5,37384,Man,FALSE,Caucasian,2,2,32,FALSE,FALSE,Bachelor's Degree,14,2,14,669,25,6087818,Athens,OH,45701,United States,one,27402,Public Institution
position9,0,0,2,90,0,40559,Man,FALSE,Caucasian,5,13,31,FALSE,TRUE,Master's Degree,14,2,14,669,25,6087818,Athens,OH,45701,United States,one,27402,Public Institution
position11,0,0,1,20,0,32320,Woman,FALSE,Caucasian,1,1,26,FALSE,FALSE,Master's Degree,14,2,14,669,25,6087818,Athens,OH,45701,United States,one,27402,Public Institution
position20,0,0,1,44,10,40323,Man,FALSE,Caucasian,8,15,47,FALSE,FALSE,Bachelor's Degree,14,2,14,669,25,6087818,Athens,OH,45701,United States,one,27402,Public Institution
position5,0,0,0,4,0,35487,Woman,FALSE,Hispanic,2,3,27,FALSE,FALSE,Master's Degree,14,2,14,669,25,6087818,Athens,OH,45701,United States,one,27402,Public Institution
position11,0,0,1,2,0,40000,Man,FALSE,Caucasian,1,11,36,FALSE,FALSE,Bachelor's Degree,14,2,14,669,25,6087818,Athens,OH,45701,United States,one,27402,Public Institution
position10,0,0,0,6,0,29474,Woman,FALSE,Caucasian,2,2,31,FALSE,FALSE,No College Degree,14,2,14,669,25,6087818,Athens,OH,45701,United States,one,27402,Public Institution
position10,0,0,0,6,0,38084,Woman,FALSE,Caucasian,15,15,57,FALSE,FALSE,No College Degree,14,2,14,669,25,6087818,Athens,OH,45701,United States,one,27402,Public Institution
position1,9,4,10,225,1,80000,Woman,FALSE,Caucasian,2,9,35,FALSE,TRUE,Master's Degree,11,3,10,225,1,1750000,Norfolk,VA,23529-0200,United States,one,24670,Public Institution
position3,3,3,3,75,1,53000,Man,FALSE,Caucasian,1,1,37,FALSE,FALSE,Master's Degree,11,3,10,225,1,1750000,Norfolk,VA,23529-0200,United States,one,24670,Public Institution
position11,0,0,1,6,0,48880,Woman,FALSE,African American,11,18,46,TRUE,FALSE,Doctoral,11,3,10,225,1,1750000,Norfolk,VA,23529-0200,United States,one,24670,Public Institution
position7,0,0,2,40,0,41600,Woman,FALSE,Caucasian,1,5,24,FALSE,FALSE,Master's Degree,11,3,10,225,1,1750000,Norfolk,VA,23529-0200,United States,one,24670,Public Institution
position6,1,0,2,40,0,46000,Woman,FALSE,Caucasian,1,1,34,FALSE,FALSE,Master's Degree,11,3,10,225,1,1750000,Norfolk,VA,23529-0200,United States,one,24670,Public Institution
position4,0,0,0,20,0,38000,Man,FALSE,Asian American,1,3,23,FALSE,FALSE,Master's Degree,11,3,10,225,1,1750000,Norfolk,VA,23529-0200,United States,one,24670,Public Institution
position15,1,0,1,25,0,44720,Man,FALSE,Caucasian,1,8,31,FALSE,FALSE,Master's Degree,11,3,10,225,1,1750000,Norfolk,VA,23529-0200,United States,one,24670,Public Institution
position9,0,0,1,40,0,43000,Man,FALSE,Caucasian,1,3,27,FALSE,FALSE,Master's Degree,11,3,10,225,1,1750000,Norfolk,VA,23529-0200,United States,one,24670,Public Institution
position20,0,0,2,30,0,43000,Man,FALSE,Biracial,1,3,28,FALSE,FALSE,Master's Degree,11,3,10,225,1,1750000,Norfolk,VA,23529-0200,United States,one,24670,Public Institution
position17,0,0,2,30,1,45000,Woman,FALSE,African American,1,1,40,FALSE,FALSE,Master's Degree,11,3,10,225,1,1750000,Norfolk,VA,23529-0200,United States,one,24670,Public Institution
position1,28,8,0,350,2,123195,Man,FALSE,African American,2,28,58,TRUE,TRUE,Doctoral,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position22,6,0,0,0,53,73352,Woman,FALSE,Caucasian,25,25,61,FALSE,FALSE,Master's Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position13,4,8,1,200,1,70862,Man,FALSE,Caucasian,20,20,48,TRUE,FALSE,Master's Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position15,4,8,0,50,0,65892,Man,FALSE,Caucasian,7,10,35,FALSE,FALSE,Master's Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position10,6,0,0,100,1,65520,Woman,FALSE,Caucasian,1,10,35,TRUE,FALSE,Master's Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position12,0,0,0,0,15,42719,Man,FALSE,Caucasian,9,9,43,FALSE,FALSE,Bachelor's Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position4,0,0,0,25,1,45732,Woman,FALSE,Caucasian,13,13,45,FALSE,FALSE,Master's Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position12,0,0,0,0,18,38273,Man,FALSE,Caucasian,11,11,48,FALSE,FALSE,Master's Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position12,1,0,0,0,10,51841,Man,FALSE,Caucasian,21,21,60,FALSE,FALSE,Master's Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position16,0,0,0,15,0,48000,Woman,FALSE,Caucasian,1,6,27,FALSE,FALSE,Master's Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position5,0,0,0,8,0,58226,Woman,FALSE,Caucasian,9,15,47,FALSE,FALSE,Master's Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position10,0,0,0,12,0,59028,Woman,FALSE,Caucasian,2,12,55,FALSE,FALSE,Bachelor's Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position10,1,1,0,10,0,59522,Woman,FALSE,Caucasian,1,10,46,FALSE,FALSE,Bachelor's Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position9,1,1,0,4,0,47586,Man,FALSE,Caucasian,2,5,31,FALSE,FALSE,Master's Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position6,2,2,0,75,0,54999,Woman,FALSE,Caucasian,2,2,24,FALSE,FALSE,Master's Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position8,0,0,0,0,0,41000,Woman,FALSE,Caucasian,1,1,25,FALSE,FALSE,Master's Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position22,0,0,0,12,0,39971,Man,FALSE,Caucasian,4,4,30,FALSE,FALSE,Master's Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position9,0,0,0,75,0,48000,Woman,FALSE,Caucasian,1,3,26,FALSE,FALSE,Master's Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position17,0,0,0,50,0,40491,Woman,FALSE,Caucasian,3,3,24,FALSE,FALSE,Bachelor's Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position6,0,0,0,12,0,40089,Woman,FALSE,Caucasian,2,2,24,FALSE,FALSE,Master's Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position15,0,0,0,50,0,41000,Woman,FALSE,African American,3,4,28,FALSE,FALSE,Master's Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position15,0,8,0,0,2,40685,Man,FALSE,Caucasian,2,6,46,FALSE,FALSE,Bachelor's Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position22,0,0,0,15,0,40206,Man,FALSE,Caucasian,3,3,25,FALSE,FALSE,Master's Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position15,0,0,0,10,0,39696,Man,FALSE,African American,10,12,48,FALSE,FALSE,Bachelor's Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position10,0,0,0,0,0,34620,Woman,FALSE,Native American,5,5,38,FALSE,FALSE,Associate's Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position22,0,0,0,0,0,33196,Man,FALSE,Hispanic,2,2,30,FALSE,FALSE,Bachelor's Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position10,0,0,0,0,0,43556,Man,FALSE,Caucasian,1,10,62,FALSE,FALSE,Bachelor's Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position4,0,0,0,0,0,36172,Man,FALSE,Caucasian,10,10,50,FALSE,FALSE,Bachelor's Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position15,0,0,0,0,0,36180,Man,FALSE,Caucasian,12,12,54,FALSE,FALSE,No College Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position15,0,0,0,0,0,43554,Man,FALSE,Caucasian,1,1,51,FALSE,FALSE,No College Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position15,0,0,0,10,0,23856,Man,FALSE,Caucasian,2,2,45,FALSE,FALSE,Bachelor's Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position15,0,0,0,4,0,33192,Woman,FALSE,Caucasian,8,8,41,FALSE,FALSE,No College Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position15,0,0,0,0,0,33196,Woman,FALSE,Other,8,8,43,FALSE,FALSE,No College Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position15,0,0,0,0,0,24648,Man,FALSE,Caucasian,2,2,49,FALSE,FALSE,No College Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position15,0,0,0,0,0,28433,Woman,FALSE,Caucasian,6,6,47,FALSE,FALSE,No College Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position15,0,0,0,0,0,23378,Man,FALSE,Asian American,1,1,40,FALSE,FALSE,No College Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position15,0,0,0,0,0,23857,Man,FALSE,Asian American,1,1,41,FALSE,FALSE,No College Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position15,0,0,0,0,0,23378,Man,FALSE,Caucasian,1,1,38,FALSE,FALSE,No College Degree,28,8,0,350,2,9000000,Eugene,OR,97403-1273,United States,one,24518,Public Institution
position1,11,0,0,167,2,72000,Man,FALSE,Caucasian,5,8,47,TRUE,FALSE,Master's Degree,10,2,4,150,2,3642058,Edinburg,TX,78539-2999,United States,one,19302,Public Institution
position13,6,0,0,167,2,50000,Woman,FALSE,Hispanic,2,8,35,FALSE,FALSE,Master's Degree,10,2,4,150,2,3642058,Edinburg,TX,78539-2999,United States,one,19302,Public Institution
position9,1,0,1,54,0,40000,Man,FALSE,Caucasian,1,3,25,FALSE,FALSE,Master's Degree,10,2,4,150,2,3642058,Edinburg,TX,78539-2999,United States,one,19302,Public Institution
position6,0,0,2,28,0,42000,Woman,FALSE,Caucasian,4,6,30,FALSE,FALSE,Master's Degree,10,2,4,150,2,3642058,Edinburg,TX,78539-2999,United States,one,19302,Public Institution
position4,0,0,0,31,0,34000,Man,FALSE,Hispanic,2,2,24,FALSE,FALSE,Bachelor's Degree,10,2,4,150,2,3642058,Edinburg,TX,78539-2999,United States,one,19302,Public Institution
position5,0,0,1,26,0,38000,Woman,FALSE,Hispanic,2,2,24,FALSE,FALSE,Master's Degree,10,2,4,150,2,3642058,Edinburg,TX,78539-2999,United States,one,19302,Public Institution
position8,0,0,0,6,0,32000,Woman,FALSE,Hispanic,3,3,25,FALSE,FALSE,Bachelor's Degree,10,2,4,150,2,3642058,Edinburg,TX,78539-2999,United States,one,19302,Public Institution
position22,0,0,0,2,2,32000,Man,FALSE,Hispanic,1,1,23,FALSE,FALSE,Bachelor's Degree,10,2,4,150,2,3642058,Edinburg,TX,78539-2999,United States,one,19302,Public Institution
position11,0,0,0,2,0,26000,Man,FALSE,Hispanic,7,18,50,FALSE,FALSE,Associate's Degree,10,2,4,150,2,3642058,Edinburg,TX,78539-2999,United States,one,19302,Public Institution
position15,1,0,0,18,0,36500,Man,FALSE,Hispanic,7,22,53,FALSE,FALSE,Bachelor's Degree,10,2,4,150,2,3642058,Edinburg,TX,78539-2999,United States,one,19302,Public Institution
position1,7,2,1,170,4,80000,Woman,FALSE,Caucasian,40,40,64,FALSE,TRUE,Master's Degree,7,4,1,170,2,1197156,Pittsburgh,PA,15261,United States,one,28769,Public Institution
position15,1,0,0,20,0,54000,Man,FALSE,Caucasian,2,2,31,FALSE,FALSE,Master's Degree,7,4,1,170,2,1197156,Pittsburgh,PA,15261,United States,one,28769,Public Institution
position21,0,0,0,20,0,42000,Man,FALSE,Caucasian,2,2,25,FALSE,FALSE,Master's Degree,7,4,1,170,2,1197156,Pittsburgh,PA,15261,United States,one,28769,Public Institution
position6,0,0,1,65,0,42000,Man,FALSE,Caucasian,7,7,31,FALSE,FALSE,Master's Degree,7,4,1,170,2,1197156,Pittsburgh,PA,15261,United States,one,28769,Public Institution
position4,0,0,0,75,0,42000,Woman,FALSE,Caucasian,15,15,39,FALSE,FALSE,Master's Degree,7,4,1,170,2,1197156,Pittsburgh,PA,15261,United States,one,28769,Public Institution
position9,0,0,0,55,0,40000,Man,FALSE,Caucasian,20,20,50,FALSE,FALSE,Master's Degree,7,4,1,170,2,1197156,Pittsburgh,PA,15261,United States,one,28769,Public Institution
position11,0,0,0,2,4,39000,Man,FALSE,Caucasian,10,10,50,FALSE,FALSE,No College Degree,7,4,1,170,2,1197156,Pittsburgh,PA,15261,United States,one,28769,Public Institution
position1,13,4,0,0,0,93000,Man,FALSE,Caucasian,8,13,45,TRUE,FALSE,Master's Degree,14,4,1,336,30,6300000,Portland,OR,97207,United States,one,28287,Public Institution
position3,3,1,0,0,0,72000,Man,FALSE,Caucasian,8,15,47,FALSE,FALSE,Master's Degree,14,4,1,336,30,6300000,Portland,OR,97207,United States,one,28287,Public Institution
position3,6,0,0,0,0,67000,Woman,FALSE,Caucasian,7,9,40,FALSE,FALSE,Master's Degree,14,4,1,336,30,6300000,Portland,OR,97207,United States,one,28287,Public Institution
position3,1,2,0,4,0,63000,Woman,FALSE,Asian American,5,5,40,FALSE,FALSE,Bachelor's Degree,14,4,1,336,30,6300000,Portland,OR,97207,United States,one,28287,Public Institution
position28,0,0,0,36,0,50000,Woman,TRUE,Caucasian,5,8,43,FALSE,FALSE,Master's Degree,14,4,1,336,30,6300000,Portland,OR,97207,United States,one,28287,Public Institution
position15,0,0,0,10,0,46000,Man,FALSE,Caucasian,5,7,32,FALSE,FALSE,Master's Degree,14,4,1,336,30,6300000,Portland,OR,97207,United States,one,28287,Public Institution
position17,0,0,0,24,0,46000,Woman,FALSE,Caucasian,5,5,32,FALSE,FALSE,Master's Degree,14,4,1,336,30,6300000,Portland,OR,97207,United States,one,28287,Public Institution
position11,0,0,0,8,16,47000,Man,FALSE,Caucasian,4,4,29,FALSE,FALSE,Master's Degree,14,4,1,336,30,6300000,Portland,OR,97207,United States,one,28287,Public Institution
position9,0,0,0,16,0,45000,Man,FALSE,Caucasian,4,6,29,FALSE,FALSE,Master's Degree,14,4,1,336,30,6300000,Portland,OR,97207,United States,one,28287,Public Institution
position6,0,0,0,30,10,45000,Woman,FALSE,Caucasian,6,6,30,FALSE,FALSE,Master's Degree,14,4,1,336,30,6300000,Portland,OR,97207,United States,one,28287,Public Institution
position20,1,0,0,35,4,50000,Woman,FALSE,Caucasian,3,9,43,FALSE,FALSE,Master's Degree,14,4,1,336,30,6300000,Portland,OR,97207,United States,one,28287,Public Institution
position20,0,0,0,15,0,45000,Man,FALSE,Caucasian,1,5,30,FALSE,FALSE,Master's Degree,14,4,1,336,30,6300000,Portland,OR,97207,United States,one,28287,Public Institution
position4,1,0,1,24,0,45000,Man,FALSE,Caucasian,2,4,30,FALSE,FALSE,Master's Degree,14,4,1,336,30,6300000,Portland,OR,97207,United States,one,28287,Public Institution
position25,0,0,0,2,0,42000,Man,FALSE,Caucasian,5,5,42,FALSE,FALSE,Bachelor's Degree,14,4,1,336,30,6300000,Portland,OR,97207,United States,one,28287,Public Institution
position19,0,0,0,8,0,42000,Woman,FALSE,Caucasian,5,5,40,FALSE,FALSE,Bachelor's Degree,14,4,1,336,30,6300000,Portland,OR,97207,United States,one,28287,Public Institution
